input_file,output_file,original_features,simplified_features,feature_reduction_ratio,original_constraints,simplified_constraints,constraint_reduction_ratio,removed_core_features,removed_dead_features,removed_atomic_set_features,full_reduction
dataset_20/uvl/model_20160317_1483846003.uvl,dataset_20/uvl/model_20160317_1483846003.uvl,46,26,0.434783,0,1,0,20,0,0,FALSE
dataset_20/uvl/model_20160322_2014722365.uvl,dataset_20/uvl/model_20160322_2014722365.uvl,54,46,0.148148,0,7,0,8,0,0,FALSE
dataset_20/uvl/model_20160329_1092215724.uvl,dataset_20/uvl/model_20160329_1092215724.uvl,17,9,0.470588,9,10,-0.111111,7,0,1,FALSE
dataset_20/uvl/model_20160329_1144142418.uvl,dataset_20/uvl/model_20160329_1144142418.uvl,54,31,0.425926,0,12,0,7,0,16,FALSE
dataset_20/uvl/model_20160329_1152124785.uvl,dataset_20/uvl/model_20160329_1152124785.uvl,21,5,0.761905,0,0,0,10,0,6,FALSE
dataset_20/uvl/model_20160329_1368375444.uvl,dataset_20/uvl/model_20160329_1368375444.uvl,33,14,0.575758,7,26,-2.714286,17,0,2,FALSE
dataset_20/uvl/model_20160329_1491802197.uvl,dataset_20/uvl/model_20160329_1491802197.uvl,20,5,0.75,0,4,0,14,0,1,FALSE
dataset_20/uvl/model_20160329_160417479.uvl,dataset_20/uvl/model_20160329_160417479.uvl,20,5,0.75,0,4,0,14,0,1,FALSE
dataset_20/uvl/model_20160329_1691896941.uvl,dataset_20/uvl/model_20160329_1691896941.uvl,28,6,0.785714,12,5,0.583333,12,0,10,TRUE
dataset_20/uvl/model_20160329_174305764.uvl,dataset_20/uvl/model_20160329_174305764.uvl,44,17,0.613636,10,11,-0.1,22,0,5,FALSE
dataset_20/uvl/model_20160329_1999221629.uvl,dataset_20/uvl/model_20160329_1999221629.uvl,24,10,0.583333,0,5,0,14,0,0,FALSE
dataset_20/uvl/model_20160329_2023954051.uvl,dataset_20/uvl/model_20160329_2023954051.uvl,24,10,0.583333,0,16,0,12,0,2,FALSE
dataset_20/uvl/model_20160329_268958808.uvl,dataset_20/uvl/model_20160329_268958808.uvl,47,15,0.680851,8,6,0.25,27,0,5,TRUE
dataset_20/uvl/model_20160329_304357596.uvl,dataset_20/uvl/model_20160329_304357596.uvl,23,13,0.434783,0,12,0,8,0,2,FALSE
dataset_20/uvl/model_20160329_578011837.uvl,dataset_20/uvl/model_20160329_578011837.uvl,23,8,0.652174,0,4,0,12,0,3,FALSE
dataset_20/uvl/model_20160329_736279509.uvl,dataset_20/uvl/model_20160329_736279509.uvl,14,6,0.571429,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20160329_864839294.uvl,dataset_20/uvl/model_20160329_864839294.uvl,22,17,0.227273,0,2,0,4,0,1,FALSE
dataset_20/uvl/model_20160329_925786350.uvl,dataset_20/uvl/model_20160329_925786350.uvl,31,11,0.645161,0,0,0,18,0,2,FALSE
dataset_20/uvl/model_20160329_926312476.uvl,dataset_20/uvl/model_20160329_926312476.uvl,21,12,0.428571,0,9,0,3,0,6,FALSE
dataset_20/uvl/model_20160330_1191432205.uvl,dataset_20/uvl/model_20160330_1191432205.uvl,19,7,0.631579,0,0,0,6,0,6,FALSE
dataset_20/uvl/model_20160330_1233914245.uvl,dataset_20/uvl/model_20160330_1233914245.uvl,12,11,0.083333,3,8,-1.666667,1,0,0,FALSE
dataset_20/uvl/model_20160330_1306243394.uvl,dataset_20/uvl/model_20160330_1306243394.uvl,21,10,0.52381,0,4,0,11,0,0,FALSE
dataset_20/uvl/model_20160330_1356575467.uvl,dataset_20/uvl/model_20160330_1356575467.uvl,10,4,0.6,0,1,0,6,0,0,FALSE
dataset_20/uvl/model_20160330_149443721.uvl,dataset_20/uvl/model_20160330_149443721.uvl,30,9,0.7,14,0,1,17,4,0,TRUE
dataset_20/uvl/model_20160330_1632759327.uvl,dataset_20/uvl/model_20160330_1632759327.uvl,19,10,0.473684,0,12,0,9,0,0,FALSE
dataset_20/uvl/model_20160330_1784601624.uvl,dataset_20/uvl/model_20160330_1784601624.uvl,25,14,0.44,0,0,0,0,0,11,FALSE
dataset_20/uvl/model_20160330_1846251072.uvl,dataset_20/uvl/model_20160330_1846251072.uvl,39,10,0.74359,0,2,0,26,0,3,FALSE
dataset_20/uvl/model_20160330_218438641.uvl,dataset_20/uvl/model_20160330_218438641.uvl,23,13,0.434783,0,12,0,8,0,2,FALSE
dataset_20/uvl/model_20160330_387052519.uvl,dataset_20/uvl/model_20160330_387052519.uvl,21,13,0.380952,0,12,0,7,0,1,FALSE
dataset_20/uvl/model_20160330_469153666.uvl,dataset_20/uvl/model_20160330_469153666.uvl,13,7,0.461538,0,2,0,6,0,0,FALSE
dataset_20/uvl/model_20160330_511669656.uvl,dataset_20/uvl/model_20160330_511669656.uvl,15,10,0.333333,0,6,0,2,0,3,FALSE
dataset_20/uvl/model_20160330_888130075.uvl,dataset_20/uvl/model_20160330_888130075.uvl,73,47,0.356164,0,3,0,7,0,19,FALSE
dataset_20/uvl/model_20160330_925748995.uvl,dataset_20/uvl/model_20160330_925748995.uvl,16,7,0.5625,0,8,0,9,0,0,FALSE
dataset_20/uvl/model_20160330_999254735.uvl,dataset_20/uvl/model_20160330_999254735.uvl,14,5,0.642857,0,0,0,5,0,4,FALSE
dataset_20/uvl/model_20160411_1158715394.uvl,dataset_20/uvl/model_20160411_1158715394.uvl,11,9,0.181818,0,1,0,2,0,0,FALSE
dataset_20/uvl/model_20160420_1926809017.uvl,dataset_20/uvl/model_20160420_1926809017.uvl,12,10,0.166667,0,24,0,2,0,0,FALSE
dataset_20/uvl/model_20160420_474055968.uvl,dataset_20/uvl/model_20160420_474055968.uvl,96,83,0.135417,0,120,0,11,0,2,FALSE
dataset_20/uvl/model_20160426_744600320.uvl,dataset_20/uvl/model_20160426_744600320.uvl,21,11,0.47619,0,0,0,9,0,1,FALSE
dataset_20/uvl/model_20160428_283258262.uvl,dataset_20/uvl/model_20160428_283258262.uvl,40,20,0.5,0,3,0,13,0,7,FALSE
dataset_20/uvl/model_20160429_2024552354.uvl,dataset_20/uvl/model_20160429_2024552354.uvl,12,12,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20160502_1352812691.uvl,dataset_20/uvl/model_20160502_1352812691.uvl,38,28,0.263158,0,3,0,5,0,5,FALSE
dataset_20/uvl/model_20160502_596671432.uvl,dataset_20/uvl/model_20160502_596671432.uvl,25,15,0.4,0,5,0,7,0,3,FALSE
dataset_20/uvl/model_20160503_1174916821.uvl,dataset_20/uvl/model_20160503_1174916821.uvl,42,16,0.619048,2,5,-1.5,26,0,0,FALSE
dataset_20/uvl/model_20160504_1687809818.uvl,dataset_20/uvl/model_20160504_1687809818.uvl,30,14,0.533333,0,5,0,16,0,0,FALSE
dataset_20/uvl/model_20160504_18344306.uvl,dataset_20/uvl/model_20160504_18344306.uvl,13,8,0.384615,2,2,0,4,0,1,FALSE
dataset_20/uvl/model_20160504_814917052.uvl,dataset_20/uvl/model_20160504_814917052.uvl,26,18,0.307692,0,10,0,6,0,2,FALSE
dataset_20/uvl/model_20160506_174377233.uvl,dataset_20/uvl/model_20160506_174377233.uvl,40,25,0.375,0,76,0,13,0,2,FALSE
dataset_20/uvl/model_20160508_265400900.uvl,dataset_20/uvl/model_20160508_265400900.uvl,46,23,0.5,6,10,-0.666667,23,0,0,FALSE
dataset_20/uvl/model_20160512_1688304541.uvl,dataset_20/uvl/model_20160512_1688304541.uvl,31,13,0.580645,0,4,0,14,0,4,FALSE
dataset_20/uvl/model_20160519_1235536625.uvl,dataset_20/uvl/model_20160519_1235536625.uvl,34,24,0.294118,16,203,-11.6875,3,3,4,FALSE
dataset_20/uvl/model_20160519_1444507509.uvl,dataset_20/uvl/model_20160519_1444507509.uvl,41,28,0.317073,19,92,-3.842105,6,3,4,FALSE
dataset_20/uvl/model_20160520_681202886.uvl,dataset_20/uvl/model_20160520_681202886.uvl,11,7,0.363636,0,1,0,4,0,0,FALSE
dataset_20/uvl/model_20160524_3029237.uvl,dataset_20/uvl/model_20160524_3029237.uvl,19,12,0.368421,2,3,-0.5,4,0,3,FALSE
dataset_20/uvl/model_20160527_1098137653.uvl,dataset_20/uvl/model_20160527_1098137653.uvl,20,7,0.65,3,4,-0.333333,8,0,5,FALSE
dataset_20/uvl/model_20160531_1105256806.uvl,dataset_20/uvl/model_20160531_1105256806.uvl,25,13,0.48,8,10,-0.25,11,1,0,FALSE
dataset_20/uvl/model_20160531_486171149.uvl,dataset_20/uvl/model_20160531_486171149.uvl,35,22,0.371429,17,206,-11.117647,3,5,5,FALSE
dataset_20/uvl/model_20160531_990808801.uvl,dataset_20/uvl/model_20160531_990808801.uvl,14,6,0.571429,0,0,0,2,0,6,FALSE
dataset_20/uvl/model_20160603_398155586.uvl,dataset_20/uvl/model_20160603_398155586.uvl,15,9,0.4,0,18,0,3,0,3,FALSE
dataset_20/uvl/model_20160606_235281629.uvl,dataset_20/uvl/model_20160606_235281629.uvl,13,2,0.846154,0,0,0,3,0,8,FALSE
dataset_20/uvl/model_20160606_412121552.uvl,dataset_20/uvl/model_20160606_412121552.uvl,14,5,0.642857,0,0,0,2,0,7,FALSE
dataset_20/uvl/model_20160608_755102753.uvl,dataset_20/uvl/model_20160608_755102753.uvl,12,3,0.75,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20160620_457730604.uvl,dataset_20/uvl/model_20160620_457730604.uvl,20,13,0.35,0,0,0,7,0,0,FALSE
dataset_20/uvl/model_20160621_993334585.uvl,dataset_20/uvl/model_20160621_993334585.uvl,26,10,0.615385,0,0,0,14,0,2,FALSE
dataset_20/uvl/model_20160623_1415871890.uvl,dataset_20/uvl/model_20160623_1415871890.uvl,13,11,0.153846,1,12,-11,2,0,0,FALSE
dataset_20/uvl/model_20160629_1032137585.uvl,dataset_20/uvl/model_20160629_1032137585.uvl,16,13,0.1875,2,13,-5.5,3,0,0,FALSE
dataset_20/uvl/model_20160712_1875218337.uvl,dataset_20/uvl/model_20160712_1875218337.uvl,11,3,0.727273,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20160716_1943328700.uvl,dataset_20/uvl/model_20160716_1943328700.uvl,18,13,0.277778,0,3,0,4,0,1,FALSE
dataset_20/uvl/model_20160721_1827988269.uvl,dataset_20/uvl/model_20160721_1827988269.uvl,19,15,0.210526,5,5,0,3,0,1,FALSE
dataset_20/uvl/model_20160721_972954567.uvl,dataset_20/uvl/model_20160721_972954567.uvl,10,6,0.4,0,1,0,3,0,1,FALSE
dataset_20/uvl/model_20160726_1855902901.uvl,dataset_20/uvl/model_20160726_1855902901.uvl,12,1,0.916667,1,0,1,11,0,0,TRUE
dataset_20/uvl/model_20160812_1476754989.uvl,dataset_20/uvl/model_20160812_1476754989.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20160813_60083737.uvl,dataset_20/uvl/model_20160813_60083737.uvl,10,5,0.5,0,0,0,3,0,2,FALSE
dataset_20/uvl/model_20160821_1946133193.uvl,dataset_20/uvl/model_20160821_1946133193.uvl,14,6,0.571429,1,3,-2,7,0,1,FALSE
dataset_20/uvl/model_20160822_713171625.uvl,dataset_20/uvl/model_20160822_713171625.uvl,28,22,0.214286,3,8,-1.666667,6,0,0,FALSE
dataset_20/uvl/model_20160824_2005849052.uvl,dataset_20/uvl/model_20160824_2005849052.uvl,21,8,0.619048,0,0,0,9,0,4,FALSE
dataset_20/uvl/model_20160905_338518821.uvl,dataset_20/uvl/model_20160905_338518821.uvl,25,16,0.36,0,1,0,2,0,7,FALSE
dataset_20/uvl/model_20160905_774306083.uvl,dataset_20/uvl/model_20160905_774306083.uvl,14,12,0.142857,0,0,0,2,0,0,FALSE
dataset_20/uvl/model_20160906_1914580505.uvl,dataset_20/uvl/model_20160906_1914580505.uvl,31,21,0.322581,0,7,0,10,0,0,FALSE
dataset_20/uvl/model_20160906_802533043.uvl,dataset_20/uvl/model_20160906_802533043.uvl,21,15,0.285714,4,5,-0.25,4,0,2,FALSE
dataset_20/uvl/model_20160906_881197553.uvl,dataset_20/uvl/model_20160906_881197553.uvl,18,14,0.222222,0,5,0,4,0,0,FALSE
dataset_20/uvl/model_20160907_1816738180.uvl,dataset_20/uvl/model_20160907_1816738180.uvl,10,8,0.2,0,5,0,2,0,0,FALSE
dataset_20/uvl/model_20160911_493856736.uvl,dataset_20/uvl/model_20160911_493856736.uvl,45,35,0.222222,6,54,-8,7,0,3,FALSE
dataset_20/uvl/model_20160912_1428022317.uvl,dataset_20/uvl/model_20160912_1428022317.uvl,49,44,0.102041,10,15,-0.5,0,0,5,FALSE
dataset_20/uvl/model_20160912_772295854.uvl,dataset_20/uvl/model_20160912_772295854.uvl,18,18,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20160913_2142740300.uvl,dataset_20/uvl/model_20160913_2142740300.uvl,48,27,0.4375,21,44,-1.095238,7,6,8,FALSE
dataset_20/uvl/model_20160913_245590430.uvl,dataset_20/uvl/model_20160913_245590430.uvl,38,33,0.131579,23,34,-0.478261,0,1,4,FALSE
dataset_20/uvl/model_20160913_269001380.uvl,dataset_20/uvl/model_20160913_269001380.uvl,49,37,0.244898,17,61,-2.588235,7,0,5,FALSE
dataset_20/uvl/model_20160913_482611615.uvl,dataset_20/uvl/model_20160913_482611615.uvl,48,29,0.395833,12,30,-1.5,7,6,6,FALSE
dataset_20/uvl/model_20160913_600398973.uvl,dataset_20/uvl/model_20160913_600398973.uvl,48,36,0.25,6,37,-5.166667,9,0,3,FALSE
dataset_20/uvl/model_20160917_824197127.uvl,dataset_20/uvl/model_20160917_824197127.uvl,14,9,0.357143,0,4,0,4,0,1,FALSE
dataset_20/uvl/model_20160919_1142576711.uvl,dataset_20/uvl/model_20160919_1142576711.uvl,20,9,0.55,0,3,0,11,0,0,FALSE
dataset_20/uvl/model_20160919_422339066.uvl,dataset_20/uvl/model_20160919_422339066.uvl,50,31,0.38,5,14,-1.8,14,0,5,FALSE
dataset_20/uvl/model_20160919_825563014.uvl,dataset_20/uvl/model_20160919_825563014.uvl,11,6,0.454545,0,1,0,3,0,2,FALSE
dataset_20/uvl/model_20160921_24535453.uvl,dataset_20/uvl/model_20160921_24535453.uvl,29,17,0.413793,0,1,0,11,0,1,FALSE
dataset_20/uvl/model_20160925_2087627141.uvl,dataset_20/uvl/model_20160925_2087627141.uvl,47,47,0,9,9,0,0,0,0,FALSE
dataset_20/uvl/model_20160926_106687243.uvl,dataset_20/uvl/model_20160926_106687243.uvl,57,10,0.824561,0,11,0,47,0,0,FALSE
dataset_20/uvl/model_20160926_2009081259.uvl,dataset_20/uvl/model_20160926_2009081259.uvl,54,8,0.851852,0,0,0,39,0,7,FALSE
dataset_20/uvl/model_20161003_680973994.uvl,dataset_20/uvl/model_20161003_680973994.uvl,53,37,0.301887,7,8,-0.142857,12,0,4,FALSE
dataset_20/uvl/model_20161012_1497804026.uvl,dataset_20/uvl/model_20161012_1497804026.uvl,13,5,0.615385,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20161018_1395239714.uvl,dataset_20/uvl/model_20161018_1395239714.uvl,11,1,0.909091,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20161025_210874268.uvl,dataset_20/uvl/model_20161025_210874268.uvl,10,10,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20161101_1188178549.uvl,dataset_20/uvl/model_20161101_1188178549.uvl,36,33,0.083333,0,3,0,3,0,0,FALSE
dataset_20/uvl/model_20161101_1287284082.uvl,dataset_20/uvl/model_20161101_1287284082.uvl,50,49,0.02,0,0,0,0,0,1,FALSE
dataset_20/uvl/model_20161107_2119549052.uvl,dataset_20/uvl/model_20161107_2119549052.uvl,12,3,0.75,0,1,0,8,0,1,FALSE
dataset_20/uvl/model_20161107_751073207.uvl,dataset_20/uvl/model_20161107_751073207.uvl,11,5,0.545455,0,1,0,4,0,2,FALSE
dataset_20/uvl/model_20161109_258969269.uvl,dataset_20/uvl/model_20161109_258969269.uvl,10,8,0.2,2,2,0,1,0,1,FALSE
dataset_20/uvl/model_20161117_1407262512.uvl,dataset_20/uvl/model_20161117_1407262512.uvl,21,15,0.285714,0,1,0,1,0,5,FALSE
dataset_20/uvl/model_20161118_1167269407.uvl,dataset_20/uvl/model_20161118_1167269407.uvl,66,31,0.530303,13,279,-20.461538,4,26,5,FALSE
dataset_20/uvl/model_20161122_1255346120.uvl,dataset_20/uvl/model_20161122_1255346120.uvl,15,11,0.266667,1,13,-12,4,0,0,FALSE
dataset_20/uvl/model_20161123_1530983999.uvl,dataset_20/uvl/model_20161123_1530983999.uvl,36,1,0.972222,0,0,0,35,0,0,FALSE
dataset_20/uvl/model_20161124_135805624.uvl,dataset_20/uvl/model_20161124_135805624.uvl,37,34,0.081081,0,3,0,3,0,0,FALSE
dataset_20/uvl/model_20161125_1777261352.uvl,dataset_20/uvl/model_20161125_1777261352.uvl,33,20,0.393939,3,64,-20.333333,13,0,0,FALSE
dataset_20/uvl/model_20161127_1823059506.uvl,dataset_20/uvl/model_20161127_1823059506.uvl,69,62,0.101449,246,723,-1.939024,5,0,2,FALSE
dataset_20/uvl/model_20161128_1478224089.uvl,dataset_20/uvl/model_20161128_1478224089.uvl,77,73,0.051948,0,2,0,0,0,4,FALSE
dataset_20/uvl/model_20161128_2006303576.uvl,dataset_20/uvl/model_20161128_2006303576.uvl,96,61,0.364583,0,54,0,12,0,23,FALSE
dataset_20/uvl/model_20161128_2133107865.uvl,dataset_20/uvl/model_20161128_2133107865.uvl,68,66,0.029412,0,2,0,0,0,2,FALSE
dataset_20/uvl/model_20161128_844678202.uvl,dataset_20/uvl/model_20161128_844678202.uvl,39,38,0.025641,2,2,0,0,0,1,FALSE
dataset_20/uvl/model_20161207_285955518.uvl,dataset_20/uvl/model_20161207_285955518.uvl,54,51,0.055556,0,5,0,2,0,1,FALSE
dataset_20/uvl/model_20161209_758532997.uvl,dataset_20/uvl/model_20161209_758532997.uvl,13,10,0.230769,0,37,0,3,0,0,FALSE
dataset_20/uvl/model_20161212_1631452800.uvl,dataset_20/uvl/model_20161212_1631452800.uvl,23,11,0.521739,7,7,0,7,0,5,FALSE
dataset_20/uvl/model_20161213_651973816.uvl,dataset_20/uvl/model_20161213_651973816.uvl,21,12,0.428571,6,7,-0.166667,7,0,2,FALSE
dataset_20/uvl/model_20170115_352040991.uvl,dataset_20/uvl/model_20170115_352040991.uvl,17,8,0.529412,1,1,0,9,0,0,FALSE
dataset_20/uvl/model_20170131_61369545.uvl,dataset_20/uvl/model_20170131_61369545.uvl,39,27,0.307692,0,0,0,11,0,1,FALSE
dataset_20/uvl/model_20170206_852070049.uvl,dataset_20/uvl/model_20170206_852070049.uvl,13,9,0.307692,1,2,-1,3,0,1,FALSE
dataset_20/uvl/model_20170215_1278541927.uvl,dataset_20/uvl/model_20170215_1278541927.uvl,41,20,0.512195,0,6,0,17,0,4,FALSE
dataset_20/uvl/model_20170215_1976164448.uvl,dataset_20/uvl/model_20170215_1976164448.uvl,35,33,0.057143,3,3,0,0,0,2,FALSE
dataset_20/uvl/model_20170219_358603289.uvl,dataset_20/uvl/model_20170219_358603289.uvl,62,50,0.193548,0,8,0,10,0,2,FALSE
dataset_20/uvl/model_20170221_1848353506.uvl,dataset_20/uvl/model_20170221_1848353506.uvl,210,140,0.333333,38,748,-18.684211,45,0,25,FALSE
dataset_20/uvl/model_20170228_1437582980.uvl,dataset_20/uvl/model_20170228_1437582980.uvl,10,10,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20170228_2078125436.uvl,dataset_20/uvl/model_20170228_2078125436.uvl,34,28,0.176471,1,11,-10,5,0,1,FALSE
dataset_20/uvl/model_20170301_235251685.uvl,dataset_20/uvl/model_20170301_235251685.uvl,14,11,0.214286,1,8,-7,3,0,0,FALSE
dataset_20/uvl/model_20170308_1789444441.uvl,dataset_20/uvl/model_20170308_1789444441.uvl,28,12,0.571429,0,0,0,16,0,0,FALSE
dataset_20/uvl/model_20170310_195700687.uvl,dataset_20/uvl/model_20170310_195700687.uvl,47,36,0.234043,20,56,-1.8,6,0,5,FALSE
dataset_20/uvl/model_20170310_2069806245.uvl,dataset_20/uvl/model_20170310_2069806245.uvl,49,38,0.22449,10,53,-4.3,7,0,4,FALSE
dataset_20/uvl/model_20170310_906013336.uvl,dataset_20/uvl/model_20170310_906013336.uvl,47,35,0.255319,9,61,-5.777778,7,0,5,FALSE
dataset_20/uvl/model_20170311_1316290182.uvl,dataset_20/uvl/model_20170311_1316290182.uvl,48,36,0.25,23,60,-1.608696,7,0,5,FALSE
dataset_20/uvl/model_20170312_968402737.uvl,dataset_20/uvl/model_20170312_968402737.uvl,49,38,0.22449,7,55,-6.857143,7,0,4,FALSE
dataset_20/uvl/model_20170313_143405764.uvl,dataset_20/uvl/model_20170313_143405764.uvl,48,37,0.229167,21,50,-1.380952,7,1,3,FALSE
dataset_20/uvl/model_20170313_788976149.uvl,dataset_20/uvl/model_20170313_788976149.uvl,12,8,0.333333,0,6,0,3,0,1,FALSE
dataset_20/uvl/model_20170315_1174513943.uvl,dataset_20/uvl/model_20170315_1174513943.uvl,18,17,0.055556,0,1,0,1,0,0,FALSE
dataset_20/uvl/model_20170315_692595151.uvl,dataset_20/uvl/model_20170315_692595151.uvl,23,17,0.26087,0,37,0,5,0,1,FALSE
dataset_20/uvl/model_20170316_1293936491.uvl,dataset_20/uvl/model_20170316_1293936491.uvl,48,4,0.916667,5,0,1,35,0,9,TRUE
dataset_20/uvl/model_20170316_1430061931.uvl,dataset_20/uvl/model_20170316_1430061931.uvl,60,60,0,203,203,0,0,0,0,FALSE
dataset_20/uvl/model_20170316_174511349.uvl,dataset_20/uvl/model_20170316_174511349.uvl,16,13,0.1875,3,3,0,1,0,2,FALSE
dataset_20/uvl/model_20170317_1165725.uvl,dataset_20/uvl/model_20170317_1165725.uvl,50,4,0.92,7,0,1,37,0,9,TRUE
dataset_20/uvl/model_20170320_149190356.uvl,dataset_20/uvl/model_20170320_149190356.uvl,50,4,0.92,6,0,1,37,0,9,TRUE
dataset_20/uvl/model_20170320_1505333083.uvl,dataset_20/uvl/model_20170320_1505333083.uvl,47,37,0.212766,0,44,0,6,0,4,FALSE
dataset_20/uvl/model_20170320_772300106.uvl,dataset_20/uvl/model_20170320_772300106.uvl,48,4,0.916667,0,0,0,35,0,9,FALSE
dataset_20/uvl/model_20170321_1279222212.uvl,dataset_20/uvl/model_20170321_1279222212.uvl,10,3,0.7,2,0,1,4,0,3,TRUE
dataset_20/uvl/model_20170321_1774846112.uvl,dataset_20/uvl/model_20170321_1774846112.uvl,179,115,0.357542,26,153,-4.884615,48,0,16,FALSE
dataset_20/uvl/model_20170322_711096381.uvl,dataset_20/uvl/model_20170322_711096381.uvl,10,5,0.5,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20170328_1485540940.uvl,dataset_20/uvl/model_20170328_1485540940.uvl,451,358,0.206208,137,132,0.036496,0,0,93,TRUE
dataset_20/uvl/model_20170328_418838667.uvl,dataset_20/uvl/model_20170328_418838667.uvl,261,153,0.413793,72,164,-1.277778,0,25,83,FALSE
dataset_20/uvl/model_20170402_1978825740.uvl,dataset_20/uvl/model_20170402_1978825740.uvl,263,163,0.380228,84,325,-2.869048,0,12,88,FALSE
dataset_20/uvl/model_20170402_765751837.uvl,dataset_20/uvl/model_20170402_765751837.uvl,329,248,0.246201,108,110,-0.018519,0,0,81,FALSE
dataset_20/uvl/model_20170404_1821671055.uvl,dataset_20/uvl/model_20170404_1821671055.uvl,13,9,0.307692,3,9,-2,3,0,1,FALSE
dataset_20/uvl/model_20170405_957299568.uvl,dataset_20/uvl/model_20170405_957299568.uvl,142,127,0.105634,88,124,-0.409091,12,0,3,FALSE
dataset_20/uvl/model_20170410_971411480.uvl,dataset_20/uvl/model_20170410_971411480.uvl,11,7,0.363636,0,11,0,3,0,1,FALSE
dataset_20/uvl/model_20170414_1751865819.uvl,dataset_20/uvl/model_20170414_1751865819.uvl,77,36,0.532468,8,7,0.125,15,0,26,TRUE
dataset_20/uvl/model_20170419_185164278.uvl,dataset_20/uvl/model_20170419_185164278.uvl,17,12,0.294118,0,11,0,4,0,1,FALSE
dataset_20/uvl/model_20170420_1165511748.uvl,dataset_20/uvl/model_20170420_1165511748.uvl,77,73,0.051948,0,13,0,0,0,4,FALSE
dataset_20/uvl/model_20170424_781699396.uvl,dataset_20/uvl/model_20170424_781699396.uvl,142,84,0.408451,13,193,-13.846154,30,0,28,FALSE
dataset_20/uvl/model_20170502_101132737.uvl,dataset_20/uvl/model_20170502_101132737.uvl,33,17,0.484848,9,10,-0.111111,9,0,7,FALSE
dataset_20/uvl/model_20170504_370000031.uvl,dataset_20/uvl/model_20170504_370000031.uvl,36,26,0.277778,5,16,-2.2,9,0,1,FALSE
dataset_20/uvl/model_20170505_1428478521.uvl,dataset_20/uvl/model_20170505_1428478521.uvl,24,21,0.125,2,5,-1.5,3,0,0,FALSE
dataset_20/uvl/model_20170505_1995894898.uvl,dataset_20/uvl/model_20170505_1995894898.uvl,32,17,0.46875,3,11,-2.666667,9,0,6,FALSE
dataset_20/uvl/model_20170510_174347414.uvl,dataset_20/uvl/model_20170510_174347414.uvl,15,11,0.266667,0,2,0,2,0,2,FALSE
dataset_20/uvl/model_20170512_1532934104.uvl,dataset_20/uvl/model_20170512_1532934104.uvl,24,21,0.125,0,0,0,2,0,1,FALSE
dataset_20/uvl/model_20170517_1276361560.uvl,dataset_20/uvl/model_20170517_1276361560.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20170517_1468714593.uvl,dataset_20/uvl/model_20170517_1468714593.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20170517_1986241278.uvl,dataset_20/uvl/model_20170517_1986241278.uvl,10,7,0.3,2,7,-2.5,3,0,0,FALSE
dataset_20/uvl/model_20170518_1713871521.uvl,dataset_20/uvl/model_20170518_1713871521.uvl,15,9,0.4,2,4,-1,4,0,2,FALSE
dataset_20/uvl/model_20170518_711240246.uvl,dataset_20/uvl/model_20170518_711240246.uvl,36,27,0.25,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20170527_1802227256.uvl,dataset_20/uvl/model_20170527_1802227256.uvl,11,6,0.454545,3,0,1,4,1,0,TRUE
dataset_20/uvl/model_20170528_1427439246.uvl,dataset_20/uvl/model_20170528_1427439246.uvl,10,8,0.2,2,2,0,1,0,1,FALSE
dataset_20/uvl/model_20170607_1389753102.uvl,dataset_20/uvl/model_20170607_1389753102.uvl,13,8,0.384615,1,1,0,5,0,0,FALSE
dataset_20/uvl/model_20170618_724645944.uvl,dataset_20/uvl/model_20170618_724645944.uvl,13,4,0.692308,2,1,0.5,7,0,2,TRUE
dataset_20/uvl/model_20170627_231083922.uvl,dataset_20/uvl/model_20170627_231083922.uvl,14,10,0.285714,1,2,-1,3,0,1,FALSE
dataset_20/uvl/model_20170702_979744088.uvl,dataset_20/uvl/model_20170702_979744088.uvl,21,21,0,0,0,0,0,0,0,FALSE
dataset_20/uvl/model_20170703_1893075315.uvl,dataset_20/uvl/model_20170703_1893075315.uvl,20,15,0.25,1,1,0,2,0,3,FALSE
dataset_20/uvl/model_20170704_1299892151.uvl,dataset_20/uvl/model_20170704_1299892151.uvl,11,10,0.090909,0,0,0,1,0,0,FALSE
dataset_20/uvl/model_20170706_1181552122.uvl,dataset_20/uvl/model_20170706_1181552122.uvl,11,5,0.545455,2,6,-2,5,0,1,FALSE
dataset_20/uvl/model_20170706_1588900401.uvl,dataset_20/uvl/model_20170706_1588900401.uvl,30,23,0.233333,1,1,0,3,0,4,FALSE
